location_id,location_name,province,city
3FC8E,七股区,台湾省,台南市
4297D,八德区,台湾省,桃园市
42F72,溪口乡,台湾省,嘉义县
42F75,车城乡,台湾省,屏东县
43E4E,里港乡,台湾省,屏东县
441DA,西湖乡,台湾省,彰化县
442FB,桃源区,台湾省,高雄市
44BA1,梅山乡,台湾省,嘉义县
44BC2,潭子区,台湾省,台中市
4515E,狮潭乡,台湾省,苗栗县
46843,大城乡,台湾省,彰化县
4786,崁顶乡,台湾省,屏东县
485D2,安南区,台湾省,台南市
48D19,永康区,台湾省,台南市
490B9,复兴区,台湾省,桃园市
4A86F,古坑乡,台湾省,云林县
4A9E4,七堵区,台湾省,基隆市
4B6DC,西湖乡,台湾省,苗栗县
4CA1B,和美镇,台湾省,彰化县
4D0CD,美浓区,台湾省,高雄市
4D45B,中山区,台湾省,基隆市
4D55F,名间乡,台湾省,南投县
4D572,佳里区,台湾省,台南市
4E71A,杨梅区,台湾省,桃园市
4E999,番路乡,台湾省,嘉义县
4EB49,太保市,台湾省,嘉义县
4EE12,南区,台湾省,台南市
4F7B8,樹林区,台湾省,新北市
4FB12,员山乡,台湾省,宜兰县
4FC38,东山区,台湾省,台南市
5029C,土库镇,台湾省,云林县
503D8,麦寮乡,台湾省,云林县
50460,八里区,台湾省,新北市
50886,永靖乡,台湾省,彰化县
52116,礁溪乡,台湾省,宜兰县
522A8,永安区,台湾省,高雄市
528C1,金峰乡,台湾省,台东县
5327F,龟山区,台湾省,桃园市
53937,国姓乡,台湾省,南投县
53C0D,绿岛乡,台湾省,台东县
545BD,大湖乡,台湾省,苗栗县
55AF3,田中镇,台湾省,彰化县
56FB2,芳苑乡,台湾省,彰化县
5A624,金山区,台湾省,新北市
5B01A,布袋镇,台湾省,嘉义县
5B14E,燕巢区,台湾省,高雄市
5D1AC,柳营区,台湾省,台南市
5DCD0,竹田乡,台湾省,屏东县
5DE8A,平渓区,台湾省,新北市
5F054,莿桐乡,台湾省,云林县
5F767,斗南镇,台湾省,云林县
5FA11,信义区,台湾省,基隆市
5FFC8,太麻里乡,台湾省,台东县
601C9,玉井区,台湾省,台南市
60301,新丰乡,台湾省,新竹县
607B7,义竹乡,台湾省,嘉义县
60C6E,路竹区,台湾省,高雄市
6149A,池上乡,台湾省,台东县
618B3,万里区,台湾省,新北市
62622,观音区,台湾省,桃园市
62C94,石门区,台湾省,新北市
640E,将军区,台湾省,台南市
64722,大埔乡,台湾省,嘉义县
64DF4,前金区,台湾省,高雄市
65449,西港区,台湾省,台南市
65B59,南区,台湾省,台中市
6781C,狮子乡,台湾省,屏东县
685A4,林园区,台湾省,高雄市
687D9,吉安乡,台湾省,花莲县
69041,大寮区,台湾省,高雄市
6946C,旗山区,台湾省,高雄市
69C7D,瑞穗乡,台湾省,花莲县
6A009,汐止区,台湾省,新北市
6C288,潮州镇,台湾省,屏东县
6D813,佳冬乡,台湾省,屏东县
6DB7C,西区,台湾省,台中市
6F1CA,三湾乡,台湾省,苗栗县
6F8E8,盐水区,台湾省,台南市
707A5,新港乡,台湾省,嘉义县
71A41,南澳乡,台湾省,宜兰县
72D3F,坪林区,台湾省,新北市
7412D,横山乡,台湾省,新竹县
74604,南港区,台湾省,台北市
74A65,杉林区,台湾省,高雄市
75272,中区,台湾省,台中市
7527B,龙崎区,台湾省,台南市
753A2,马公市,台湾省,澎湖县
77487,万荣乡,台湾省,花莲县
77836,恒春镇,台湾省,屏东县
77922,大安区,台湾省,台北市
77B7,大甲区,台湾省,台中市
786AD,大树区,台湾省,高雄市
78C5D,埔里镇,台湾省,南投县
79754,新北市,台湾省,新北市
7AC15,头城镇,台湾省,宜兰县
7AC37,旗津区,台湾省,高雄市
7AD1B,东区,台湾省,台中市
7B4D7,白河区,台湾省,台南市
7CD4B,卓兰镇,台湾省,苗栗县
7CE62,新城乡,台湾省,花莲县
70E52,宝山乡,台湾省,新竹县
7E91B,麻豆区,台湾省,台南市
7EF65,前镇区,台湾省,高雄市
7F2B8,湖内区,台湾省,高雄市
7F7CD,石冈区,台湾省,台中市
81AE3,学甲区,台湾省,台南市
82644,枋山乡,台湾省,屏东县
8296C,万華区,台湾省,台北市
83F45,草屯镇,台湾省,南投县
849C0,埔盐乡,台湾省,彰化县
8647F,尖石乡,台湾省,新竹县
86861,秀水乡,台湾省,彰化县
86AEC,二林镇,台湾省,彰化县
87DA,北斗镇,台湾省,彰化县
884E,斗六市,台湾省,云林县
88DAC,西屯区,台湾省,台中市
89FCB,盐埕区,台湾省,高雄市
8A667,大园区,台湾省,桃园市
8B37C,五股区,台湾省,新北市
8C73A,林内乡,台湾省,云林县
8D63C,竹塘乡,台湾省,彰化县
8E183,冈山区,台湾省,高雄市
8E9AA,万丹乡,台湾省,屏东县
8ECB0,三地门乡,台湾省,屏东县
96E31,竹东镇,台湾省,新竹县
92813,公馆乡,台湾省,苗栗县
93143,南州乡,台湾省,屏东县
9346C,内门区,台湾省,高雄市
95178,新社区,台湾省,台中市
954F5,苑里镇,台湾省,苗栗县
955CC,新营区,台湾省,台南市
95B3C,三重区,台湾省,新北市
96121,达仁乡,台湾省,台东县
963DA,雾台乡,台湾省,屏东县
97619,鹿野乡,台湾省,台东县
97B1A,后龙镇,台湾省,苗栗县
97F69,线西乡,台湾省,彰化县
98DE7,大埤乡,台湾省,云林县
98EF7,大内区,台湾省,台南市
9AB11,台西乡,台湾省,云林县
9B388,北区,台湾省,台南市
9B92A,乌来区,台湾省,新北市
9C6B3,望安乡,台湾省,澎湖县
9D3E5,永和区,台湾省,新北市
9DAAA,山上区,台湾省,台南市
9DD7F,溪州乡,台湾省,彰化县
9E358,新化区,台湾省,台南市
9E5DD,芬园乡,台湾省,彰化县
9F928,社头乡,台湾省,彰化县
A033A,松山区,台湾省,台北市
A06E6,湖西乡,台湾省,澎湖县
A3EFD,安定区,台湾省,台南市
A503E,通霄镇,台湾省,苗栗县
A7AA7,六龟区,台湾省,高雄市
A7B14,雾峰区,台湾省,台中市
A9903,田尾乡,台湾省,彰化县
A9A12,兰屿乡,台湾省,台东县
A9C2C,新园乡,台湾省,屏东县
A9E1,基隆市,台湾省,基隆市
AACD9,麟洛乡,台湾省,屏东县
AACF5,弥陀区,台湾省,高雄市
AD033,鹿港镇,台湾省,彰化县
AD179,员林镇,台湾省,彰化县
AD515,万峦乡,台湾省,屏东县
AE2EB,壮围乡,台湾省,宜兰县
AEA05,凤山区,台湾省,高雄市
AF42E,后壁区,台湾省,台南市
AF6DE,造桥乡,台湾省,苗栗县
B1954,东势区,台湾省,台中市
B1B72,林边乡,台湾省,屏东县
B25DD,大社区,台湾省,高雄市
B263B,沙鹿区,台湾省,台中市
B28D3,貢寮区,台湾省,新北市
B345C,新市区,台湾省,台南市
B40F3,四湖乡,台湾省,云林县
B4131,大同区,台湾省,台北市
B4967,元长乡,台湾省,云林县
B509A,东港镇,台湾省,屏东县
B57C7,三义乡,台湾省,苗栗县
B75BB,卓溪乡,台湾省,花莲县
B7A02,寿丰乡,台湾省,花莲县
B7B31,竹山镇,台湾省,南投县
B82B7,信义乡,台湾省,南投县
B8DEC,枋寮乡,台湾省,屏东县
B93FB,新兴区,台湾省,高雄市
B99C9,大雅区,台湾省,台中市
BA103,春日乡,台湾省,屏东县
BAD4D,西螺镇,台湾省,云林县
BB61B,光复乡,台湾省,花莲县
BBB19,梧栖区,台湾省,台中市
BBE60,褒忠乡,台湾省,云林县
BCAE1,泰山区,台湾省,新北市
BCF10,白沙乡,台湾省,澎湖县
BD890,南屯区,台湾省,台中市
BDA5B,三芝区,台湾省,新北市
BE9AC,大武乡,台湾省,台东县
BEA9E,小港区,台湾省,高雄市
BF01C,水里乡,台湾省,南投县
BFA38,淡水区,台湾省,新北市
BFFEA,北门区,台湾省,台南市
C1078,玛家乡,台湾省,屏东县
C30C,竹北市,台湾省,新竹县
C346,中山区,台湾省,台北市
C4AF1,内埔乡,台湾省,屏东县
C4BED,龙潭区,台湾省,桃园市
C532F,外埔区,台湾省,台中市
C5445,罗东镇,台湾省,宜兰县
C5473,水上乡,台湾省,嘉义县
C87FF,五峰乡,台湾省,新竹县
CA3,头份镇,台湾省,苗栗县
CA83B,凤林镇,台湾省,花莲县
CAE8D,三民区,台湾省,高雄市
CB526,六甲区,台湾省,台南市
CB5C1,善化区,台湾省,台南市
CD807,左营区,台湾省,高雄市
CF68C,北埔乡,台湾省,新竹县
CFCC4,东势乡,台湾省,云林县
D05D7,民雄乡,台湾省,嘉义县
D0809,西屿乡,台湾省,澎湖县
D0B00,石碇区,台湾省,新北市
D13AC,信义区,台湾省,台北市
D257A,竹南镇,台湾省,苗栗县
D2EBD,七美乡,台湾省,澎湖县
D3A0D,安乐区,台湾省,基隆市
D3A1D,中正区,台湾省,基隆市
D4650,鹿草乡,台湾省,嘉义县
D54D9,内湖区,台湾省,台北市
D6C2D,中坜区,台湾省,桃园市
D7481,鹿谷乡,台湾省,南投县
D7D8E,东河乡,台湾省,台东县
D8B7D,甲仙区,台湾省,高雄市
D9469,蘆洲区,台湾省,新北市
D96E9,板桥区,台湾省,新北市
D9B1A,大林镇,台湾省,嘉义县
DA4C5,芎林乡,台湾省,新竹县
DACF8,铜锣乡,台湾省,苗栗县
DB374,中寮乡,台湾省,南投县
DBA28,二仑乡,台湾省,云林县
DCECC,北区,台湾省,台中市
DE049,南庄乡,台湾省,苗栗县
DE3B7,湖口乡,台湾省,新竹县
DE8A4,成功镇,台湾省,台东县
DED29,东区,台湾省,台南市
DFB95,泰武乡,台湾省,屏东县
E00DD,头屋乡,台湾省,苗栗县
E3120,那玛夏区,台湾省,高雄市
E427E,三星乡,台湾省,宜兰县
E4AB6,下营区,台湾省,台南市
E5098,左镇区,台湾省,台南市
E5452,虎尾镇,台湾省,云林县
E6107,花坛乡,台湾省,彰化县
E8B22,福兴乡,台湾省,彰化县
E8BA8,丰原区,台湾省,台中市
E9D19,新埤乡,台湾省,屏东县
E9D4F,茄萣区,台湾省,高雄市
E9DC2,新庄区,台湾省,新北市
EA346,富里乡,台湾省,花莲县
EB721,鱼池乡,台湾省,南投县
EBC37,大同乡,台湾省,宜兰县
EBCEC,玉里镇,台湾省,花莲县
EC5FB,琉球乡,台湾省,屏东县
ED37A,鼓山区,台湾省,高雄市
ED785,大溪区,台湾省,桃园市
EDE8C,仁武区,台湾省,高雄市
EE096,延平乡,台湾省,台东县
EE328,关西镇,台湾省,新竹县
EED7A,和平区,台湾省,台中市
EFBAC,新店区,台湾省,新北市
F0DE1,归仁区,台湾省,台南市
F116A,仁爱区,台湾省,基隆市
F178D,桥头区,台湾省,高雄市
F21E4,双渓区,台湾省,新北市
F2FA2,神冈区,台湾省,台中市
F35CF,北港镇,台湾省,云林县
F4F1,盐埔乡,台湾省,屏东县
F69B,新屋区,台湾省,桃园市
